locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
ABUW_0889,ABUW_0889,,885778,886095,+,methylated-DNA--protein-cysteine methyltransferase,"Replication, recombination and repair",
ABUW_0890,ABUW_0890,,886151,886588,-,universal stress protein,Signal transduction mechanisms,
ABUW_0891,cat,,886709,887341,-,chloramphenicol acetyltransferase,"Translation, ribosomal structure and biogenesis",
ABUW_0892,greA,,887420,887896,-,transcription elongation factor GreA,Transcription,
ABUW_0893,carB,,887984,891214,-,carbamoyl-phosphate synthase%2C large subunit,Nucleotide transport and metabolism,
ABUW_0894,carA,,891229,892368,-,carbamoyl-phosphate synthase%2C small subunit,Nucleotide transport and metabolism,
ABUW_0895,ABUW_0895,,892682,893269,+,hypothetical protein,No COG annotation,
ABUW_0896,ABUW_0896,,893329,893865,-,hypothetical protein,No COG annotation,
ABUW_0897,ABUW_0897,,893880,894203,-,hypothetical protein,"Translation, ribosomal structure and biogenesis",
ABUW_0898,rrmJ,,894403,895053,+,ribosomal RNA large subunit methyltransferase J,"Translation, ribosomal structure and biogenesis",
ABUW_0899,ftsH,,895188,897083,+,cell division protein FtsH,"Post-translational modification, protein turnover,and chaperones",
ABUW_0900,folP,,897215,898066,+,dihydropteroate synthase,Coenzyme transport and metabolism,
ABUW_0901,ABUW_0901,,898201,898515,+,hypothetical protein,No COG annotation,
ABUW_0902,ABUW_0902,,898516,898881,-,hypothetical protein,No COG annotation,
ABUW_0904,ABUW_0904,,899218,900981,+,alkaline phosphatase,Inorganic ion transport and metabolism,
ABUW_0907,folD,,901404,902252,+,methenyltetrahydrofolate cyclohydrolase,Nucleotide transport and metabolism,
ABUW_0908,prmA2,,902493,903161,+,ribosomal protein L11 methyltransferase,Function unknown,
ABUW_0909,ABUW_0909,,903183,903605,-,hypothetical protein,No COG annotation,
ABUW_0910,kgtP,,903722,905041,-,MFS permease,Amino acid transport and metabolism,
ABUW_0911,glpK,,905428,906936,+,glycerol kinase,Nucleotide transport and metabolism,
ABUW_0912,glpD,,907091,908608,+,glycerol-3-phosphate dehydrogenase,Energy production and conversion,
ABUW_0913,pckG,,908650,910482,-,phosphoenolpyruvate carboxykinase,Coenzyme transport and metabolism,
ABUW_0914,ABUW_0914,,910874,911812,+,hypothetical protein,Lipid transport and metabolism,
ABUW_0915,ABUW_0915,,911793,912551,+,putative phosphodiesterase,Function unknown,
ABUW_0916,ABUW_0916,,913802,922945,+,biofilm-associated protein,"Secondary metabolites biosynthesis, transport, and catabolism",
ABUW_0917,groS,,923186,923476,+,chaperonin GroS,"Post-translational modification, protein turnover,and chaperones",
ABUW_0918,groL,,923535,925169,+,chaperonin GroL,"Post-translational modification, protein turnover,and chaperones",
ABUW_0919,dgkA,,925345,925719,-,diacylglycerol kinase,Cell wall/membrane/envelope biogenesis,
ABUW_0920,ABUW_0920,,925859,926788,+,metal-dependent hydrolase of the beta-lactamase superfamily,Function unknown,
ABUW_0921,ABUW_0921,,926832,927974,-,glycerophosphoryl diester phosphodiesterase,Energy production and conversion,
ABUW_0922,ABUW_0922,,928238,931333,+,multidrug efflux protein,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_0923,ABUW_0923,,931406,931981,+,hypothetical protein,Function unknown,
ABUW_0924,htpX,,932031,932936,-,heat shock protein htpX,"Post-translational modification, protein turnover,and chaperones",
ABUW_0925,ABUW_0925,,933194,933970,-,lytic transglycosylase%2C catalytic,Cell wall/membrane/envelope biogenesis,
ABUW_0926,ABUW_0926,,934561,935466,+,PP-loop domain protein,"Cell cycle control, cell division, chromosome partitioning",
ABUW_0927,ABUW_0927,,935673,936056,+,hypothetical protein,Lipid transport and metabolism,
ABUW_0928,ABUW_0928,,936148,937260,-,lytic transglycosylase%2C catalytic,Cell wall/membrane/envelope biogenesis,
ABUW_0929,greB,,937633,938127,+,transcription elongation factor GreB,Transcription,
ABUW_0931,ABUW_0931,,938388,938816,-,hypothetical protein,Function unknown,
ABUW_0932,ABUW_0932,,939525,943523,+,non-ribosomal peptide synthetase,"Secondary metabolites biosynthesis, transport, and catabolism",
ABUW_0933,ABUW_0933,,943756,944061,-,hypothetical protein,No COG annotation,
ABUW_0934,ABUW_0934,,944179,944481,-,hypothetical protein,No COG annotation,
ABUW_0935,ABUW_0935,,944654,945046,-,hypothetical protein,No COG annotation,
ABUW_0936,ABUW_0936,,945094,945366,-,hypothetical protein,No COG annotation,
ABUW_0937,ABUW_0937,,945425,945700,-,hypothetical protein,No COG annotation,
ABUW_0940,ABUW_0940,,947003,947608,-,nitroreductase family protein,Energy production and conversion,
ABUW_0941,ABUW_0941,,947646,948428,-,oxidoreductase short chain dehydrogenase/reductase family,Function unknown,
ABUW_0942,ABUW_0942,,948551,949117,+,transcriptional regulator%2C TetR family,Transcription,
ABUW_0943,ABUW_0943,,949114,950271,-,Glycerate kinase,Carbohydrate transport and metabolism,
ABUW_0944,ABUW_0944,,950665,953073,+,oxidoreductase alpha (molybdopterin) subunit,Energy production and conversion,
ABUW_0945,fdhD,,953152,953943,+,formate dehydrogenase accessory protein FdhD,Energy production and conversion,
ABUW_0946,ABUW_0946,,954063,954455,+,hypothetical protein,Function unknown,
ABUW_0947,pdxB,,954560,955627,+,D-isomer specific 2-hydroxyacid dehydrogenase%2C NAD-binding,Coenzyme transport and metabolism,
ABUW_0948,ABUW_0948,,955624,956598,+,lysyl-tRNA synthetase,"Translation, ribosomal structure and biogenesis",
ABUW_0949,ABUW_0949,,956657,957634,-,hypothetical protein,Function unknown,
ABUW_0950,radA,,957717,959105,-,DNA repair protein RadA,"Post-translational modification, protein turnover,and chaperones",
ABUW_0951,cycA3,,959522,961000,+,D-serine/D-alanine/glycine transporter,Amino acid transport and metabolism,
ABUW_0952,ABUW_0952,,961141,961365,+,hypothetical protein,No COG annotation,
ABUW_0953,lysA,,961388,962638,+,diaminopimelate decarboxylase,Amino acid transport and metabolism,
ABUW_0954,dapF,,962644,963489,+,diaminopimelate epimerase,Amino acid transport and metabolism,
ABUW_0955,ABUW_0955,,963553,964197,+,alpha/beta hydrolase fold protein,Function unknown,
ABUW_0956,ABUW_0956,,964248,964871,-,lysine exporter protein,Amino acid transport and metabolism,
ABUW_0957,xerC,,965007,965921,+,tyrosine recombinase XerC,"Cell cycle control, cell division, chromosome partitioning",
ABUW_0958,etfB,,966358,967107,+,electron transfer flavoprotein subunit beta,Energy production and conversion,
ABUW_0959,etfA,,967125,968057,+,electron transfer flavoprotein subunit alpha,Energy production and conversion,
ABUW_0960,gyrA,,968423,971137,+,DNA gyrase%2C A subunit,"Replication, recombination and repair",
ABUW_0961,ABUW_0961,,971189,972835,-,hypothetical protein,Cell wall/membrane/envelope biogenesis,
ABUW_0962,ABUW_0962,,972845,973225,-,hypothetical protein,Function unknown,
ABUW_0963,ABUW_0963,,973225,974205,-,glycosyltransferase,Cell wall/membrane/envelope biogenesis,
ABUW_0964,ABUW_0964,,974202,974996,-,hypothetical protein,Carbohydrate transport and metabolism,
ABUW_0965,ABUW_0965,,975261,976352,-,ABC-2 type transporter family,Defense mechanisms,
ABUW_0966,ABUW_0966,,976349,977419,-,multidrug ABC transporter permease,Defense mechanisms,
ABUW_0967,ABUW_0967,,977483,978604,-,putative RND family drug transporter,Defense mechanisms,
ABUW_0968,ABUW_0968,,978617,980116,-,putative RND family drug transporter,Cell wall/membrane/envelope biogenesis,
ABUW_0969,serC,,980484,981563,+,phosphoserine aminotransferase,Amino acid transport and metabolism,
ABUW_0970,ABUW_0970,,981621,981767,-,hypothetical protein,No COG annotation,
ABUW_0971,ABUW_0971,,981801,982742,-,hypothetical protein,No COG annotation,
ABUW_0972,ABUW_0972,,983032,983484,+,hypothetical protein,Function unknown,
ABUW_0973,ABUW_0973,,983495,984403,+,hypothetical protein,Amino acid transport and metabolism,
ABUW_0974,lolC,,984606,985886,+,lipoprotein-releasing system transmembrane protein LolE,Cell wall/membrane/envelope biogenesis,
ABUW_0975,lolD,,985879,986565,+,lipoprotein releasing system%2C ATP-binding protein,Defense mechanisms,
ABUW_0976,comA,,986651,989083,+,competence factor involved in DNA uptake,Function unknown,
ABUW_0977,ABUW_0977,,989036,990019,-,lipid A biosynthesis acyltransferase,Cell wall/membrane/envelope biogenesis,
ABUW_0978,sppA,,990075,991172,+,signal peptide peptidase SppA%2C 36K type,"Post-translational modification, protein turnover,and chaperones",
ABUW_0979,ABUW_0979,,991191,992000,+,hydrolase,Function unknown,
ABUW_0980,purN,,992065,992694,-,phosphoribosylglycinamide formyltransferase,Nucleotide transport and metabolism,
ABUW_0981,purM,,992691,993761,-,phosphoribosylformylglycinamidine cyclo-ligase,Nucleotide transport and metabolism,
ABUW_0982,ABUW_0982,,993897,995090,+,permease,Function unknown,
ABUW_0983,hda,,995111,995809,+,DnaA family protein,"Replication, recombination and repair",
ABUW_0984,ABUW_0984,,996126,997979,+,hypothetical protein,No COG annotation,
ABUW_0985,ABUW_0985,,997995,1000436,+,hypothetical protein,No COG annotation,
ABUW_0986,ABUW_0986,,1000526,1000915,-,hypothetical protein,Function unknown,
ABUW_0987,ABUW_0987,,1000905,1001225,-,hypothetical protein,No COG annotation,
ABUW_0988,ABUW_0988,,1001215,1001829,-,RNA polymerase sigma-70 factor,Transcription,
ABUW_0989,ABUW_0989,,1001989,1002765,-,tRNA/rRNA methyltransferase,"Translation, ribosomal structure and biogenesis",
ABUW_0990,fbp1,,1002822,1003793,-,fructose-1%2C6-bisphosphatase,Carbohydrate transport and metabolism,
ABUW_0991,ABUW_0991,,1003976,1004164,+,hypothetical protein,No COG annotation,
ABUW_0992,pal,,1004219,1004782,-,peptidoglycan-associated lipoprotein,Cell wall/membrane/envelope biogenesis,
ABUW_0993,tolB,,1004810,1006090,-,Tol-Pal system beta propeller repeat protein TolB,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_0994,tolA,,1006184,1007530,-,tolerance to group A colicins single-stranded filamentous DNA phage,Cell wall/membrane/envelope biogenesis,
ABUW_0995,tolR,,1007534,1007986,-,protein TolR,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_0996,tolQ,,1007986,1008684,-,protein TolQ,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_0997,ybgC,,1008708,1009115,-,tol-pal system-associated acyl-CoA thioesterase,Function unknown,
ABUW_0998,ABUW_0998,,1009326,1010660,-,Peptidase M20D%2C amidohydrolase,Function unknown,
ABUW_0999,ruvB,,1010866,1011870,-,Holliday junction DNA helicase RuvB,"Replication, recombination and repair",
ABUW_1000,ruvA,,1011879,1012478,-,Holliday junction DNA helicase RuvA,"Replication, recombination and repair",
ABUW_1001,dgt,,1012570,1013910,-,deoxyguanosinetriphosphate triphosphohydrolase,Nucleotide transport and metabolism,
ABUW_1002,purL,,1014220,1018053,+,phosphoribosylformylglycinamidine synthase,Nucleotide transport and metabolism,
ABUW_1003,ABUW_1003,,1018136,1019341,+,MFS family drug transporter,Amino acid transport and metabolism,
ABUW_1004,ABUW_1004,,1019542,1019667,+,hypothetical protein,No COG annotation,
ABUW_1005,ABUW_1005,,1019736,1020053,+,hypothetical protein,Function unknown,
ABUW_1006,ABUW_1006,,1020050,1020850,-,enoyl-CoA hydratase/isomerase,Lipid transport and metabolism,
ABUW_1007,ABUW_1007,,1020918,1021550,+,nicotinamide-nucleotide adenylyltransferase,Coenzyme transport and metabolism,
ABUW_1008,ABUW_1008,,1021621,1022190,-,hypothetical protein,Function unknown,
ABUW_1009,bcp,,1022313,1022774,-,bacterioferritin comigratory protein,"Post-translational modification, protein turnover,and chaperones",
ABUW_1010,ABUW_1010,,1022792,1023478,-,ATPase,Function unknown,
ABUW_1011,ABUW_1011,,1023569,1023985,-,hypothetical protein,No COG annotation,
ABUW_1012,ABUW_1012,,1023999,1024670,-,ExsB protein,Nucleotide transport and metabolism,
ABUW_1013,ABUW_1013,,1024711,1025421,-,radical SAM domain protein,Coenzyme transport and metabolism,
ABUW_1014,dapD,,1025500,1026321,-,2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase,Amino acid transport and metabolism,
ABUW_1015,carO,,1026616,1027356,+,outer membrane protein CarO,Function unknown,
ABUW_1016,cbl,,1027445,1028368,-,transcriptional regulator%2C LysR family,Transcription,
ABUW_1017,cysA,,1028440,1029501,-,sulfate ABC transporter%2C ATP-binding protein CysA,Inorganic ion transport and metabolism,
ABUW_1018,cysW,,1029513,1030397,-,sulfate ABC transporter%2C permease protein CysW,Inorganic ion transport and metabolism,
ABUW_1019,cysT,,1030394,1031227,-,sulfate ABC transporter%2C permease protein CysT,"Post-translational modification, protein turnover,and chaperones",
ABUW_1020,ABUW_1020,,1031308,1031916,-,alpha/beta hydrolase fold protein,Function unknown,
ABUW_1021,cysP,,1031947,1032954,-,thiosulfate-binding protein,Inorganic ion transport and metabolism,
ABUW_1022,pabC,,1033218,1034030,+,aminodeoxychorismate lyase,Amino acid transport and metabolism,
ABUW_1023,ABUW_1023,,1034032,1035102,+,aminodeoxychorismate lyase,Function unknown,
ABUW_1024,tmk,,1035112,1035711,+,thymidylate kinase,Nucleotide transport and metabolism,
ABUW_1025,ABUW_1025,,1035849,1036265,+,thioesterase family protein,"Secondary metabolites biosynthesis, transport, and catabolism",
ABUW_1026,nadB,,1036320,1037969,-,L-aspartate oxidase,Coenzyme transport and metabolism,
ABUW_1027,degP,,1038194,1039570,+,peptidase S1C%2C Do,"Post-translational modification, protein turnover,and chaperones",
ABUW_1028,ABUW_1028,,1039691,1040140,+,thioesterase superfamily,Function unknown,
ABUW_1029,lepA,,1040318,1042135,+,GTP-binding protein LepA,Cell wall/membrane/envelope biogenesis,
ABUW_1030,lepB,,1042206,1043033,+,signal peptidase I,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_1031,ABUW_1031,,1043057,1043431,+,hypothetical protein,Cell motility,
ABUW_1032,rnc,,1043403,1044095,+,ribonuclease III,"Translation, ribosomal structure and biogenesis",
ABUW_1033,era,,1044101,1045129,+,GTP-binding protein Era,Function unknown,
ABUW_1034,ABUW_1034,,1045148,1045348,+,hypothetical protein,No COG annotation,
ABUW_1035,recO,,1045358,1046071,+,DNA repair protein RecO,"Replication, recombination and repair",
ABUW_1036,pdxJ,,1046085,1046810,+,pyridoxal phosphate biosynthetic protein PdxJ,Coenzyme transport and metabolism,
ABUW_1037,ABUW_1037,,1046817,1047461,+,tRNA--hydroxylase,Nucleotide transport and metabolism,
ABUW_1038,ABUW_1038,,1047755,1048513,+,short-chain dehydrogenase/reductase,Function unknown,
ABUW_1040,ABUW_1040,,1049006,1049434,+,hypothetical protein,No COG annotation,
ABUW_1041,ABUW_1041,,1049449,1049886,-,thioesterase superfamily protein,"Secondary metabolites biosynthesis, transport, and catabolism",
ABUW_1042,ABUW_1042,,1050072,1050482,+,hypothetical protein,Function unknown,
ABUW_1043,aspC,,1050534,1051769,-,aspartate aminotransferase A,Amino acid transport and metabolism,
ABUW_1044,ABUW_1044,,1051977,1052156,+,hypothetical protein,No COG annotation,
ABUW_1045,ABUW_1045,,1052191,1053627,-,GGDEF family protein,Signal transduction mechanisms,
ABUW_1046,ABUW_1046,,1053802,1054593,-,hypothetical protein,Transcription,
ABUW_1047,uvrB,,1054773,1056794,+,excinuclease ABC%2C B subunit,"Replication, recombination and repair",
ABUW_1048,ABUW_1048,,1056888,1057475,+,outer membrane lipoprotein Blc,Cell wall/membrane/envelope biogenesis,
ABUW_1049,rarD,,1057587,1058531,+,RarD protein,Function unknown,
ABUW_1050,gap,,1058748,1060205,+,glyceraldehyde-3-phosphate dehydrogenase,Carbohydrate transport and metabolism,
ABUW_1051,ABUW_1051,,1060355,1061089,+,hypothetical protein,No COG annotation,
ABUW_1052,ABUW_1052,,1061101,1061775,+,hypothetical protein,No COG annotation,
ABUW_1053,ABUW_1053,,1061940,1063160,+,GTP-binding protein Obg/CgtA,Function unknown,
ABUW_1054,proB,,1063176,1064309,+,glutamate 5-kinase,Amino acid transport and metabolism,
ABUW_1055,ABUW_1055,,1064336,1064992,-,phosphoserine phosphatase,Amino acid transport and metabolism,
ABUW_1056,ABUW_1056,,1064959,1066233,-,hypothetical protein,Function unknown,
ABUW_1057,dusB,,1066251,1067276,+,tRNA-dihydrouridine synthase B,"Translation, ribosomal structure and biogenesis",
ABUW_1058,ABUW_1058,,1067320,1068366,-,2-nitropropane dioxygenase,Function unknown,
ABUW_1059,ABUW_1059,,1068477,1069178,-,hypothetical protein,Function unknown,
ABUW_1060,ABUW_1060,,1069431,1070651,+,hypothetical protein,Function unknown,
ABUW_1061,wecB,,1070654,1071790,+,UDP-N-acetylglucosamine 2-epimerase,Cell wall/membrane/envelope biogenesis,
ABUW_1062,ABUW_1062,,1071798,1072703,-,hypothetical protein,No COG annotation,
ABUW_1063,ABUW_1063,,1072681,1074525,-,hypothetical protein,No COG annotation,
ABUW_1064,ABUW_1064,,1074526,1075776,-,glycosyltransferase,Cell wall/membrane/envelope biogenesis,
ABUW_1065,ABUW_1065,,1075763,1076659,-,hypothetical protein,No COG annotation,
ABUW_1066,ABUW_1066,,1076659,1077399,-,hypothetical protein,No COG annotation,
ABUW_1067,phrB,,1077594,1079036,-,deoxyribodipyrimidine photo-lyase,"Replication, recombination and repair",
ABUW_1068,slyD,,1079141,1079623,-,peptidyl-prolyl cis-trans isomerase%2C FKBP-type,Carbohydrate transport and metabolism,
ABUW_1069,ndh,,1079759,1081045,-,NADH dehydrogenase,Energy production and conversion,
ABUW_1070,ABUW_1070,,1081145,1082464,-,D-ala-D-ala-carboxypeptidase penicillin-binding protein,Cell wall/membrane/envelope biogenesis,
ABUW_1071,ABUW_1071,,1082637,1084340,+,peptidase M61,Function unknown,
ABUW_1072,idh,,1084741,1086978,+,isocitrate dehydrogenase%2C NADP-dependent,Energy production and conversion,
ABUW_1073,ABUW_1073,,1087096,1087884,-,pseudouridine synthase%2C Rsu,Carbohydrate transport and metabolism,
ABUW_1074,icd,,1088085,1089341,+,isocitrate dehydrogenase%2C NADP-dependent,Energy production and conversion,
ABUW_1076,ABUW_1076,,1089934,1090344,-,hypothetical protein,No COG annotation,
ABUW_1077,ABUW_1077,,1090570,1090695,-,hypothetical protein,No COG annotation,
ABUW_1078,ABUW_1078,,1090692,1091870,-,major facilitator family transporter,Amino acid transport and metabolism,
